Employe_num,full_name,gender,location_id,jobtitle_id,age,age_group,lengthservice_year,absent_hour
6878,Lynette Buss,Female,loc148,jbt41,35,30's,6,53
6879,Joann Jackson,Female,loc232,jbt8,43,40's,2,71
6880,Diane Finch,Female,loc236,jbt15,27,20's,4,26
6881,Dominick Koziol,Male,loc236,jbt15,37,30's,6,11
6882,Russell Mahan,Male,loc236,jbt15,36,30's,3,0
6883,Marquis Guenther,Male,loc1,jbt5,26,20's,5,0
6884,Margaret Reed,Female,loc142,jbt15,36,30's,6,45
6885,Dustin Littleton,Male,loc232,jbt8,30,30's,5,11
6886,Sharon Funches,Female,loc215,jbt41,20,20's,4,0
6887,Irene Faircloth,Female,loc180,jbt38,41,40's,2,105
6888,Jerry Guzman,Male,loc236,jbt15,41,40's,5,67
6889,John Sword,Male,loc166,jbt41,54,50's,5,85
6890,Brad Patterson,Male,loc203,jbt15,36,30's,3,22
6891,Juan Farmer,Male,loc150,jbt8,44,40's,4,0
6892,Patricia Lapan,Female,loc147,jbt5,44,40's,5,66
6893,Anthony Toner,Male,loc232,jbt8,41,40's,5,71
6894,Ashley Blas,Female,loc35,jbt41,38,30's,4,31
6895,Mark McCray,Male,loc122,jbt15,40,40's,5,10
6896,Joe Everhart,Male,loc232,jbt8,48,40's,4,95
6897,Lori Sanderson,Female,loc114,jbt41,41,40's,2,54
6898,Terry Wallace,Male,loc112,jbt41,38,30's,2,51
6899,Dorris Hall,Female,loc5,jbt15,43,40's,5,57
6900,Shirley Smiley,Female,loc232,jbt8,41,40's,5,76
6901,John Vasquez,Male,loc236,jbt15,34,30's,5,14
6902,Kevin Mack,Male,loc136,jbt15,43,40's,6,2
6903,Jason Storer,Male,loc236,jbt15,50,50's,6,68
6904,Gregory Smith,Male,loc112,jbt41,54,50's,4,98
6905,Joshua Woodruff,Male,loc232,jbt8,62,60's,4,195
6906,James McAlpin,Male,loc225,jbt41,50,50's,4,115
6907,Lindsey Trout,Female,loc215,jbt41,36,30's,2,57
6908,Leslie Davenport,Female,loc1,jbt15,35,30's,7,39
6909,Elden Martello,Male,loc114,jbt41,37,30's,5,25
6910,Matthew Grady,Male,loc236,jbt15,27,20's,3,0
6911,Allegra Neufeld,Female,loc1,jbt15,30,30's,5,21
6912,Kimberly Luther,Female,loc232,jbt8,51,50's,4,100
6913,Jacque Leonard,Female,loc146,jbt41,29,20's,3,0
6914,Jorge Conklin,Male,loc148,jbt41,52,50's,3,114
6915,Gene Harney,Male,loc200,jbt15,49,40's,4,101
6916,Alice Lotz,Female,loc180,jbt8,35,30's,5,0
6917,Kelvin Galeana,Male,loc152,jbt41,54,50's,6,55
6918,Patricia Sellars,Female,loc236,jbt15,53,50's,4,143
6919,Felix Smith,Male,loc236,jbt15,49,40's,5,109
6920,Alice Fields,Female,loc160,jbt41,42,40's,5,76
6921,Jonathan Ratner,Male,loc1,jbt15,49,40's,5,62
6922,Winifred Means,Female,loc236,jbt15,43,40's,5,131
6923,Jose More,Male,loc236,jbt15,45,40's,5,74
6924,Paul Rickard,Male,loc215,jbt41,50,50's,3,81
6925,Michael Murphy,Male,loc232,jbt8,31,30's,4,0
6926,Carmen Francis,Female,loc210,jbt15,34,30's,2,90
6927,David Sinnott,Male,loc148,jbt41,41,40's,7,51
6928,Catharine Brown,Female,loc114,jbt41,49,40's,3,138
6929,Kelly Foster,Female,loc148,jbt5,45,40's,2,63
6930,Charles Wilson,Male,loc187,jbt41,28,20's,3,0
6931,Margaret Vaughn,Female,loc146,jbt41,40,40's,7,85
6932,Gary Johnson,Male,loc232,jbt8,41,40's,4,22
6933,Stephen Elliot,Male,loc236,jbt15,26,20's,3,0
6934,Allen Funkhouser,Male,loc209,jbt41,53,50's,6,113
6935,Betty Young,Female,loc10,jbt41,54,50's,2,156
6936,Cherry Haupt,Female,loc30,jbt8,42,40's,3,50
6937,Fred Boles,Male,loc232,jbt8,36,30's,3,59
6938,Maria Underwood,Female,loc57,jbt41,46,40's,4,88
6939,Sharon Farmer,Female,loc31,jbt15,52,50's,5,101
6940,Eric Snyder,Male,loc11,jbt8,49,40's,4,116
6941,Casie Trotman,Female,loc232,jbt8,38,30's,4,51
6942,Kevin Lawler,Male,loc232,jbt8,50,50's,2,25
6943,Tomas Vasquez,Male,loc235,jbt8,41,40's,7,48
6944,Fanny Tompkins,Female,loc232,jbt8,37,30's,5,38
6945,Bruce Anderson,Male,loc214,jbt41,49,40's,5,36
6946,Gerald Dodson,Male,loc54,jbt41,48,40's,4,44
6947,Kimberly Fant,Female,loc179,jbt8,33,30's,5,21
6948,Lisa Rodriguez,Female,loc232,jbt8,29,20's,1,0
6949,Katharine Ginder,Female,loc163,jbt41,52,50's,3,95
6950,Boris Whitehead,Male,loc187,jbt41,47,40's,5,113
6951,Hilda Boyter,Female,loc130,jbt41,41,40's,4,16
6952,Matthew White,Male,loc232,jbt8,42,40's,4,35
6953,Ronald Carrero,Male,loc215,jbt41,23,20's,4,0
6954,Ashley Shires,Male,loc187,jbt41,53,50's,4,98
6955,Leonard Fisher,Male,loc146,jbt41,62,60's,4,102
6956,Nicole Ferguson,Female,loc219,jbt15,27,20's,4,27
6957,Williams Witzel,Male,loc232,jbt8,55,50's,5,97
6958,Celestine Peace,Female,loc191,jbt41,28,20's,4,0
6959,Carolyn Hailey,Female,loc148,jbt41,45,40's,5,103
6960,Maude Daniels,Female,loc232,jbt8,34,30's,5,1
6961,Guillermo Evans,Male,loc232,jbt8,48,40's,2,65
6962,Maria Honea,Female,loc152,jbt41,38,30's,6,1
6963,Marvin Urban,Male,loc110,jbt8,32,30's,6,34
6964,Wayne Fournier,Male,loc148,jbt41,48,40's,3,74
6965,Howard Street,Male,loc112,jbt41,56,50's,2,137
6966,Lillie Griffin,Female,loc112,jbt41,39,30's,5,100
6967,Thomas Dudley,Male,loc148,jbt41,44,40's,2,71
6968,David Elledge,Male,loc236,jbt15,41,40's,5,52
6969,Louis Sutherland,Male,loc125,jbt41,46,40's,3,65
6970,Frank Nawrocki,Male,loc31,jbt15,45,40's,5,29
6971,Chris Dean,Male,loc70,jbt8,44,40's,4,55
6972,Lauren Primeaux,Female,loc114,jbt41,56,50's,3,131
6973,Debra Blose,Female,loc56,jbt41,32,30's,4,24
6974,Bonnie Cantu,Female,loc195,jbt41,43,40's,3,79
6975,Horace Puckett,Male,loc243,jbt8,42,40's,4,47
6976,Eva Hayes,Female,loc31,jbt15,28,20's,6,0
6977,James Thompson,Male,loc232,jbt8,37,30's,3,9
6978,Mary Jenkins,Female,loc132,jbt8,46,40's,3,113
6979,Amanda Byrne,Female,loc148,jbt15,43,40's,4,61
6980,Tony Flora,Male,loc167,jbt15,40,40's,3,29
6981,Dorothy Salgado,Female,loc57,jbt41,43,40's,4,77
6982,Daniel Jimenez,Male,loc232,jbt8,51,50's,6,95
6983,Jason Sullivan,Male,loc54,jbt41,40,40's,2,37
6984,Ralph Ashton,Male,loc244,jbt8,45,40's,9,68
6985,Devon Allen,Male,loc133,jbt41,49,40's,4,106
6986,Irene Brown,Female,loc148,jbt41,34,30's,4,30
6987,Joel Hanson,Male,loc148,jbt41,39,30's,4,38
6988,Francesca Britt,Female,loc112,jbt41,21,20's,4,0
6989,Adam Adamek,Male,loc236,jbt15,51,50's,0,113
6990,Carl Adams,Male,loc167,jbt15,48,40's,3,64
6991,David Tucker,Male,loc146,jbt41,38,30's,5,11
6992,Joann Na,Female,loc148,jbt41,51,50's,8,110
6993,Russell Ellis,Male,loc236,jbt15,28,20's,4,0
6994,Andrew Parker,Male,loc94,jbt15,27,20's,5,5
6995,Thomas Boggs,Male,loc232,jbt35,37,30's,2,0
6996,Dolores Irizarry,Female,loc232,jbt35,38,30's,2,23
6997,Mary Wilson,Female,loc114,jbt41,26,20's,4,42
6998,Zachary Flynn,Male,loc148,jbt41,49,40's,4,33
6999,Troy Harris,Male,loc221,jbt8,37,30's,1,39
7000,Cynthia Dickinson,Female,loc148,jbt41,48,40's,6,73
7001,Elsie Gardner,Female,loc103,jbt41,61,60's,5,199
7002,Phillip Stine,Male,loc66,jbt8,50,50's,5,98
7003,Joseph Willis,Male,loc232,jbt35,51,50's,4,76
7004,Lee Blankenship,Female,loc67,jbt8,48,40's,2,39
7005,Karl Robinson,Male,loc78,jbt41,54,50's,6,76
7006,Daniel Quintanilla,Male,loc57,jbt41,59,50's,3,179
7007,Anthony Foster,Male,loc98,jbt15,34,30's,5,24
7008,Clyde Woodrum,Male,loc161,jbt41,36,30's,4,0
7009,Steven Woods,Male,loc232,jbt35,51,50's,4,114
7010,Nannie Worden,Female,loc232,jbt35,49,40's,5,144
7011,Christopher Marquez,Male,loc146,jbt41,35,30's,5,45
7012,Jacob Squire,Male,loc225,jbt41,35,30's,7,19
7013,Terri Baggett,Female,loc232,jbt35,46,40's,3,147
7014,Brandon Keiser,Male,loc162,jbt41,40,40's,5,68
7015,Donna Murphy,Female,loc236,jbt15,38,30's,6,74
7016,Diana Porter,Female,loc187,jbt41,34,30's,3,17
7017,Becky Garcia,Female,loc232,jbt35,33,30's,4,31
7018,Nannie Stamper,Female,loc151,jbt15,38,30's,5,64
7019,Brian Canales,Male,loc31,jbt15,45,40's,6,25
7020,Todd Zarate,Male,loc232,jbt35,30,30's,4,0
7021,James Davis,Male,loc148,jbt41,43,40's,1,89
7022,John Dykes,Male,loc232,jbt35,47,40's,4,130
7023,Frances Garland,Female,loc56,jbt41,44,40's,3,50
7024,Paul Gonzalez,Male,loc232,jbt35,41,40's,5,69
7025,David Jones,Male,loc70,jbt8,39,30's,3,51
7026,John Cochran,Male,loc232,jbt35,52,50's,5,93
7027,James Couto,Male,loc49,jbt41,39,30's,3,91
7028,Ryan Flower,Male,loc232,jbt35,42,40's,4,51
7029,Jamie Plemmons,Male,loc187,jbt41,50,50's,2,94
7030,Alex McMaster,Male,loc230,jbt41,26,20's,3,0
7031,Robin Kirk,Female,loc9,jbt8,57,50's,5,147
7032,Monica Richardson,Female,loc146,jbt8,49,40's,2,112
7033,Valerie Murphy,Female,loc180,jbt8,30,30's,2,0
7034,Mary Streetman,Female,loc236,jbt15,44,40's,3,67
7035,Bonnie White,Female,loc248,jbt41,48,40's,3,124
7036,Amanda Harton,Female,loc236,jbt15,46,40's,6,88
7037,Erin Williams,Female,loc57,jbt41,67,60's,5,224
7038,Barbara Blackmon,Female,loc148,jbt41,32,30's,5,55
7039,Thomas Dawes,Male,loc148,jbt41,54,50's,5,116
7040,Carl Nair,Male,loc232,jbt35,48,40's,4,62
7041,Wilbert Perryman,Male,loc35,jbt8,44,40's,5,42
7042,Latisha Herrman,Female,loc57,jbt41,44,40's,4,51
7043,Leon Borgman,Male,loc235,jbt8,45,40's,5,46
7044,Sarah Funes,Female,loc179,jbt8,41,40's,3,72
7045,Claudia Thao,Female,loc232,jbt35,29,20's,5,52
7046,Glen Grogg,Male,loc232,jbt35,57,50's,4,124
7047,Lisa Behnke,Female,loc232,jbt35,38,30's,3,75
7048,Luisa Browning,Female,loc148,jbt41,46,40's,3,72
7049,Estelle Mack,Female,loc31,jbt15,38,30's,5,15
7050,Beulah Lail,Female,loc215,jbt41,28,20's,3,6
7051,Lois Richards,Female,loc181,jbt41,46,40's,7,68
7052,Sally Park,Female,loc232,jbt35,36,30's,6,41
7053,Zachary Kasper,Male,loc48,jbt41,44,40's,3,107
7054,Julian Wickstrom,Male,loc180,jbt8,31,30's,6,10
7055,Hector Page,Male,loc232,jbt35,59,50's,6,109
7056,Alexandria Stem,Female,loc187,jbt41,40,40's,5,42
7057,Cynthia Abercrombie,Female,loc215,jbt41,39,30's,4,87
7058,Jeffery Moore,Male,loc232,jbt35,32,30's,5,0
7059,Larry Rodriguez,Male,loc114,jbt41,38,30's,4,7
7060,Rita Nelson,Female,loc203,jbt15,43,40's,6,85
7061,Alfred Williams,Male,loc232,jbt35,50,50's,7,143
7062,Andrea Applewhite,Male,loc106,jbt8,53,50's,6,144
7063,Rosemary Johnson,Female,loc68,jbt41,49,40's,2,82
7064,Robert Koch,Male,loc232,jbt35,48,40's,1,79
7065,Judith Walker,Female,loc233,jbt8,39,30's,4,77
7066,Robert Suhr,Male,loc232,jbt35,43,40's,3,71
7067,Kathleen Fretwell,Female,loc232,jbt35,19,<20's,4,0
7068,Frances Pedersen,Female,loc215,jbt41,59,50's,2,166
7069,Winston Garrett,Male,loc148,jbt41,33,30's,5,32
7070,Mary Felt,Female,loc198,jbt41,39,30's,6,90
7071,Gary Burke,Male,loc236,jbt15,48,40's,6,97
7072,Gary Holmes,Male,loc236,jbt15,50,50's,1,90
7073,Johnnie Payne,Male,loc232,jbt35,54,50's,5,151
7074,Suzanne Smith,Female,loc232,jbt35,45,40's,5,114
7075,Bessie Pineda,Female,loc31,jbt15,61,60's,4,166
7076,Jesus Pelton,Male,loc5,jbt15,55,50's,4,89
7077,Susie Shepherd,Female,loc55,jbt15,42,40's,4,41
7078,James Duran,Male,loc232,jbt35,41,40's,4,39
7079,Nathan Duncan,Male,loc146,jbt8,28,20's,7,7
7080,Zachary Warren,Male,loc31,jbt15,40,40's,5,51
7081,Frances Tanner,Female,loc148,jbt41,34,30's,5,49
7082,Darlene Lantz,Female,loc236,jbt15,53,50's,4,122
7083,Toni Raymond,Female,loc236,jbt15,48,40's,7,53
7084,Ernest Jenkins,Male,loc232,jbt35,44,40's,4,72
7085,Shirley Velez,Female,loc147,jbt15,46,40's,6,114
7086,Lucille Holly,Female,loc198,jbt41,28,20's,5,58
7087,Earl Williams,Male,loc114,jbt41,39,30's,4,32
7088,Peter Williams,Male,loc53,jbt8,43,40's,6,54
7089,Katia Forrest,Female,loc146,jbt8,45,40's,5,119
7090,Chi Culpepper,Male,loc1,jbt15,33,30's,1,68
7091,John Stephenson,Male,loc236,jbt15,37,30's,2,3
7092,Ryan Giambrone,Male,loc232,jbt35,36,30's,4,23
7093,Janice Moore,Female,loc232,jbt35,29,20's,3,12
7094,Mary Eubanks,Female,loc85,jbt15,49,40's,3,80
7095,Brenda Kern,Female,loc232,jbt35,26,20's,5,26
7096,Allen Jeter,Male,loc98,jbt41,45,40's,4,116
7097,Martha Walker,Female,loc215,jbt41,45,40's,4,86
7098,Susan Guthrie,Female,loc148,jbt41,37,30's,7,52
7099,Jacqueline Patterson,Female,loc79,jbt8,44,40's,1,78
7100,Norman Marion,Male,loc161,jbt8,62,60's,4,147
7101,Phyllis Brooks,Female,loc232,jbt35,34,30's,2,44
7102,Lisa Horwitz,Female,loc148,jbt41,42,40's,4,105
7103,Evelyn Kearney,Female,loc60,jbt15,23,20's,4,0
7104,Eunice Jones,Female,loc146,jbt8,37,30's,5,41
7105,Dominic Bowen,Male,loc79,jbt8,50,50's,4,58
7106,William Reed,Male,loc81,jbt15,36,30's,4,34
7107,Ronald Hickey,Male,loc148,jbt41,50,50's,4,102
7108,John Kessler,Male,loc165,jbt15,29,20's,2,7
7109,Sonia Ingram,Female,loc50,jbt41,58,50's,5,146
7110,Eileen Espinosa,Female,loc165,jbt15,45,40's,3,96
7111,Marty Bays,Female,loc25,jbt8,37,30's,5,26
7112,Holly Bibbs,Female,loc232,jbt35,54,50's,4,108
7113,Ronald Taylor,Male,loc187,jbt41,55,50's,3,83
7114,Carly Flores,Female,loc1,jbt15,40,40's,2,46
7115,Nicholas Grant,Male,loc232,jbt35,36,30's,5,16
7116,Ronald Martinez,Male,loc244,jbt8,45,40's,5,70
7117,Aida Smith,Female,loc148,jbt41,41,40's,3,70
7118,Viola Coats,Female,loc13,jbt15,48,40's,4,89
7119,Ruth Stein,Female,loc232,jbt35,48,40's,5,108
7120,Marlin Stanley,Male,loc229,jbt15,42,40's,5,86
7121,Michael Sanford,Male,loc23,jbt8,35,30's,2,19
7122,Dennis Bunnell,Female,loc236,jbt15,36,30's,4,46
7123,Jason Williams,Male,loc82,jbt8,38,30's,5,22
7124,Allen Ruiz,Male,loc232,jbt35,53,50's,4,116
7125,Azalee Finn,Female,loc232,jbt35,38,30's,4,64
7126,Frances Gray,Female,loc232,jbt35,56,50's,2,102
7127,Mary Weathers,Female,loc232,jbt35,26,20's,3,0
7128,Jay Derryberry,Male,loc31,jbt15,30,30's,5,5
7129,Kenneth Bradley,Male,loc170,jbt8,48,40's,5,103
7130,Joseph Elwell,Male,loc81,jbt15,32,30's,3,0
7131,Louise Hall,Female,loc232,jbt35,41,40's,4,102
7132,Jacob Waller,Male,loc232,jbt35,44,40's,4,76
7133,Jerry Fretwell,Male,loc31,jbt15,41,40's,5,39
7134,Sharon Carrico,Female,loc112,jbt41,30,30's,4,31
7135,Maxine Haines,Female,loc5,jbt15,27,20's,3,0
7136,Victor Mathis,Male,loc232,jbt35,29,20's,6,0
7137,William Brown,Male,loc232,jbt35,44,40's,4,98
7138,Lucila Johns,Female,loc31,jbt15,48,40's,2,119
7139,Vada Dorsey,Female,loc166,jbt41,50,50's,1,43
7140,Richard Taylor,Male,loc35,jbt8,37,30's,4,59
7141,Rey Cole,Male,loc148,jbt41,31,30's,5,0
7142,Natalia Douglas,Female,loc232,jbt35,32,30's,6,9
7143,Joseph Bowens,Male,loc247,jbt8,34,30's,5,7
7144,Elsie Angelo,Female,loc187,jbt41,50,50's,1,94
7145,Wendy Dean,Female,loc232,jbt35,56,50's,5,168
7146,Mary McGuire,Female,loc232,jbt35,38,30's,6,72
7147,Chester Hardesty,Male,loc114,jbt41,40,40's,1,71
7148,Austin Swartz,Male,loc125,jbt41,59,50's,6,151
7149,Steven Reynolds,Male,loc232,jbt35,53,50's,4,136
7150,Albert Thompson,Male,loc179,jbt8,52,50's,5,109
7151,Michael Gray,Male,loc232,jbt35,37,30's,4,0
7152,Monica Smith,Female,loc46,jbt8,35,30's,5,32
7153,Ernesto Sleeper,Male,loc232,jbt35,57,50's,5,128
7154,Betty Vierra,Female,loc187,jbt41,20,20's,7,0
7155,Deborah Mims,Female,loc239,jbt41,46,40's,4,96
7156,Bonnie Bowlin,Female,loc232,jbt35,26,20's,3,0
7157,Donald Crum,Male,loc232,jbt35,52,50's,6,76
7158,Mark Anderson,Male,loc5,jbt41,51,50's,5,137
7159,Ernest Fletcher,Male,loc1,jbt15,40,40's,3,18
7160,Juana Johnson,Female,loc195,jbt41,39,30's,5,0
7161,Brenda Wells,Female,loc23,jbt8,40,40's,4,72
7162,Debra Bernal,Female,loc124,jbt41,43,40's,3,67
7163,Frank Rolfe,Male,loc232,jbt35,41,40's,5,23
7164,Kenneth Brown,Male,loc164,jbt8,54,50's,1,93
7165,Robert Garcia,Male,loc1,jbt15,37,30's,3,26
7166,Cory Narvaez,Female,loc148,jbt41,21,20's,4,0
7167,Douglas Hamm,Male,loc232,jbt35,55,50's,4,123
7168,Sharon Patty,Female,loc148,jbt15,36,30's,5,0
7169,Brandon Pierce,Male,loc46,jbt8,38,30's,4,27
7170,Jayson Ellison,Male,loc125,jbt41,51,50's,2,91
7171,Melissa Coursey,Female,loc239,jbt41,44,40's,6,71
7172,Carlos Norris,Male,loc106,jbt8,21,20's,4,0
7173,Patrick Sullivan,Male,loc187,jbt41,32,30's,2,5
7174,Kelly Scroggs,Male,loc232,jbt35,45,40's,6,54
7175,Erica Hoge,Female,loc232,jbt35,41,40's,5,69
7176,Gregory Jones,Male,loc92,jbt41,41,40's,5,0
7177,Donna Scott,Female,loc215,jbt41,39,30's,2,33
7178,Eileen Atencio,Female,loc179,jbt8,44,40's,4,111
7179,Alberta Morgan,Female,loc112,jbt41,40,40's,3,63
7180,Wilmer Cox,Male,loc173,jbt8,61,60's,3,176
7181,Louise Williams,Female,loc148,jbt41,44,40's,4,110
7182,Chara Mitchell,Female,loc236,jbt15,42,40's,6,90
7183,Robert Atkins,Male,loc57,jbt41,41,40's,3,15
7184,Johnathon Harmon,Male,loc52,jbt15,49,40's,2,125
7185,Misty Boyle,Female,loc121,jbt15,40,40's,2,58
7186,Gail Anderson,Female,loc236,jbt15,50,50's,2,122
7187,Willie Fleming,Male,loc191,jbt8,46,40's,2,80
7188,Edith Haley,Female,loc148,jbt41,32,30's,4,53
7189,Clyde Wilson,Male,loc148,jbt41,35,30's,6,26
7190,Danny Pulley,Male,loc187,jbt41,32,30's,4,0
7191,Jesus Sweet,Male,loc146,jbt8,60,60's,2,76
7192,Robert Ingram,Male,loc148,jbt15,45,40's,5,129
7193,Terry Imai,Male,loc99,jbt8,31,30's,6,5
7194,Mia West,Female,loc35,jbt8,49,40's,4,50
7195,Wesley Coffman,Male,loc31,jbt15,51,50's,1,95
7196,Dalton Snyder,Male,loc232,jbt35,28,20's,6,39
7197,James Schaffer,Male,loc228,jbt8,64,60's,2,116
7198,Ramona Hatfield,Female,loc232,jbt35,32,30's,3,0
7199,Lucy Littlefield,Female,loc166,jbt41,51,50's,4,123
7200,Vada Richart,Female,loc204,jbt8,33,30's,3,70
7201,Chandra Criddle,Female,loc31,jbt15,54,50's,2,85
7202,Roger Parker,Male,loc114,jbt41,37,30's,3,35
7203,Louis Cobb,Male,loc31,jbt15,35,30's,7,39
7204,Robin Xiong,Female,loc225,jbt41,45,40's,5,142
7205,Lewis Miller,Male,loc25,jbt8,30,30's,4,13
7206,George Bailey,Male,loc232,jbt35,47,40's,3,58
7207,Mickey Young,Male,loc232,jbt35,49,40's,6,83
7208,Debra Quijada,Female,loc168,jbt8,34,30's,4,12
7209,Charles Duncan,Male,loc114,jbt41,43,40's,4,90
7210,Cathy Stonge,Female,loc232,jbt35,30,30's,1,0
7211,Susan Ruffin,Female,loc146,jbt8,31,30's,7,0
7212,Paul Placencia,Male,loc236,jbt15,35,30's,3,7
7213,Mariano McGlothin,Male,loc68,jbt41,52,50's,2,99
7214,Mary Lang,Female,loc215,jbt41,47,40's,5,98
7215,Ronnie Walden,Male,loc148,jbt41,39,30's,6,62
7216,Judith Young,Female,loc236,jbt15,39,30's,4,62
7217,Don Rodriguez,Male,loc236,jbt15,50,50's,4,76
7218,Steve Culver,Male,loc232,jbt35,37,30's,4,7
7219,Lance Paulson,Male,loc187,jbt41,40,40's,3,57
7220,James Stroup,Male,loc232,jbt35,32,30's,6,22
7221,Noel Baxter,Male,loc134,jbt8,48,40's,3,48
7222,Aileen Sweeney,Female,loc236,jbt15,44,40's,6,87
7223,Melinda Day,Female,loc94,jbt41,36,30's,4,65
7224,Jarrod Roden,Male,loc78,jbt41,42,40's,6,23
7225,George Jones,Male,loc167,jbt15,44,40's,5,63
7226,Daniel McIntyre,Male,loc232,jbt35,31,30's,4,0
7227,David Johnson,Male,loc170,jbt8,51,50's,5,58
7228,Margaret Nugent,Female,loc232,jbt35,30,30's,3,0
7229,Anne Cole,Female,loc152,jbt41,47,40's,6,107
7230,Eddie Johnson,Male,loc236,jbt15,53,50's,2,89
7231,Debra Campbell,Female,loc148,jbt41,43,40's,5,42
7232,Alfred Mashburn,Male,loc37,jbt8,47,40's,2,70
7233,Jonathan Jackson,Male,loc114,jbt41,45,40's,4,79
7234,Daniel Mills,Male,loc99,jbt8,32,30's,4,0
7235,Robert Patterson,Male,loc232,jbt38,43,40's,6,98
7236,Rick Bowling,Male,loc198,jbt8,20,20's,4,0
7237,Carl Phipps,Male,loc24,jbt8,55,50's,5,134
7238,Nancy Armstrong,Female,loc114,jbt41,40,40's,3,107
7239,James Young,Male,loc138,jbt8,46,40's,2,68
7240,Mary Rodriguez,Female,loc232,jbt38,54,50's,5,154
7241,Margery Evanoff,Female,loc148,jbt41,42,40's,2,42
7242,Charles Napoleon,Male,loc19,jbt8,27,20's,5,9
7243,Elizabeth Spencer,Female,loc127,jbt8,29,20's,4,0
7244,Yvonne Burney,Female,loc67,jbt8,32,30's,4,24
7245,Carl McAlister,Male,loc232,jbt38,36,30's,3,21
7246,Patricia Wingo,Female,loc232,jbt38,48,40's,3,94
7247,Leigh Phillips,Female,loc117,jbt8,45,40's,5,122
7248,Elizabeth Davis,Female,loc170,jbt8,54,50's,6,156
7249,Donald Starr,Male,loc41,jbt15,40,40's,4,35
7250,Raymond McAllister,Male,loc236,jbt15,66,60's,4,146
7251,Rodney Diaz,Male,loc31,jbt15,28,20's,5,0
7252,Constance Perry,Female,loc232,jbt38,23,20's,5,0
7253,Thomas Thompson,Male,loc187,jbt41,41,40's,5,85
7254,Belinda Wallace,Female,loc31,jbt15,44,40's,4,101
7255,Eula Gaytan,Female,loc31,jbt15,46,40's,6,74
7256,Alice Stanfield,Female,loc33,jbt8,41,40's,4,41
7257,Flora Bird,Female,loc84,jbt41,33,30's,4,23
7258,Sarah Crawford,Female,loc232,jbt38,47,40's,5,104
7259,Pamela Curtis,Female,loc232,jbt38,27,20's,4,0
7260,Clinton Catchings,Male,loc230,jbt41,29,20's,2,4
7261,Paula Mercado,Female,loc179,jbt8,43,40's,4,52
7262,Emery Savage,Male,loc98,jbt41,40,40's,6,35
7263,William Brown,Male,loc248,jbt41,33,30's,4,0
7264,Juana Neal,Female,loc78,jbt41,38,30's,3,46
7265,Kara Savage,Female,loc185,jbt41,56,50's,5,118
7266,Tammy Murphy,Female,loc215,jbt41,40,40's,4,91
7267,Shawna Medina,Female,loc232,jbt38,56,50's,2,123
7268,Jeffrey Williams,Male,loc241,jbt41,52,50's,3,107
7269,Jason Hayes,Male,loc236,jbt41,40,40's,7,33
7270,Tony Coley,Male,loc232,jbt38,48,40's,5,96
7271,Kenneth Taylor,Male,loc31,jbt15,48,40's,4,66
7272,Walter White,Male,loc34,jbt41,32,30's,4,23
7273,Joseph Clark,Male,loc236,jbt41,37,30's,4,33
7274,Mariann Fuller,Female,loc46,jbt8,41,40's,8,35
7275,Al Hicks,Male,loc5,jbt41,37,30's,7,72
7276,Brittany Marshall,Female,loc221,jbt8,52,50's,4,132
7277,John Leach,Male,loc148,jbt41,44,40's,5,56
7278,Erica Taylor,Female,loc81,jbt15,26,20's,0,12
7279,Roger Robison,Male,loc152,jbt8,37,30's,5,38
7280,Casey Patterson,Female,loc232,jbt38,47,40's,6,108
7281,Peggy Garcia,Female,loc78,jbt41,30,30's,4,16
7282,Sabrina Flowers,Female,loc232,jbt38,39,30's,3,38
7283,Dustin Stephens,Male,loc232,jbt38,31,30's,4,0
7284,Kathleen Wagner,Female,loc31,jbt15,59,50's,6,167
7285,Hazel Calderon,Female,loc31,jbt15,38,30's,5,37
7286,Tammy Benton,Female,loc4,jbt8,32,30's,3,36
7287,Vern Yates,Male,loc146,jbt8,51,50's,3,74
7288,Jack Vargas,Male,loc232,jbt38,27,20's,4,0
7289,John Ruiz,Male,loc88,jbt8,32,30's,4,0
7290,Percy Bennett,Male,loc187,jbt41,50,50's,5,133
7291,Lore Gilstrap,Female,loc31,jbt15,42,40's,1,90
7292,Renee Kraus,Female,loc114,jbt41,56,50's,3,164
7293,Antonio Maldonado,Male,loc89,jbt41,47,40's,2,85
7294,Paul Harper,Male,loc67,jbt8,34,30's,4,0
7295,Rebecca Simpson,Female,loc232,jbt38,25,20's,3,0
7296,Esther Young,Female,loc232,jbt38,39,30's,3,57
7297,Clara Gillespie,Female,loc148,jbt41,24,20's,4,22
7298,Latonya Nelson,Female,loc58,jbt41,67,60's,3,219
7299,Christopher Costa,Male,loc148,jbt15,49,40's,4,13
7300,Joe Hust,Male,loc211,jbt41,47,40's,3,87
7301,Rudolph Tokarz,Male,loc161,jbt8,37,30's,4,36
7302,Ray Forrester,Male,loc152,jbt8,24,20's,5,0
7303,Dorothy Parkinson,Female,loc232,jbt38,56,50's,5,169
7304,Keith Lail,Male,loc232,jbt38,55,50's,4,140
7305,Christopher Burks,Male,loc31,jbt15,30,30's,2,17
7306,Kathleen Ku,Female,loc168,jbt8,46,40's,6,133
7307,Aaron Cavanaugh,Male,loc112,jbt41,37,30's,2,0
7308,Jose Hysell,Male,loc46,jbt8,49,40's,3,105
7309,Jason Gould,Male,loc192,jbt8,18,<20's,5,0
